trial_i,face_file,prime_file,prime_valence,babbling_file,mask1_file,mask2_file,main.thisN,response_key,rt,Participant ID,Session,date,word,pleasure,arousal,dominance,face_model_sex,facial_expression,true_face_valence
125,AF25ANS.JPG,luksus_compressed.wav,positive,babble_86.wav,gidsel_reversed.wav,putte_reversed.wav,135,1,0.652761899982579,9123,1,2025-12-06_17-05-17,luksus,89.342404,53.854875,72.562358,Female,Angry,"2,26"
199,AM24NES.JPG,søsyg_compressed.wav,negative,babble_50.wav,jubel_reversed.wav,grimme_reversed.wav,136,5,1.7959184999926947,9123,1,2025-12-06_17-05-17,søsyg,23.24263,65.759637,38.662132,Male,Neutral,"3,79"
141,AM35HAS.JPG,penge_compressed.wav,positive,babble_63.wav,spise_reversed.wav,maling_reversed.wav,137,8,1.2648322000168264,9123,1,2025-12-06_17-05-17,penge,86.054422,64.62585,70.861678,Male,Happy,"5,57"
135,AF12NES.JPG,sandhed_compressed.wav,positive,babble_88.wav,utro_reversed.wav,brutal_reversed.wav,138,2,1.6702119000256062,9123,1,2025-12-06_17-05-17,sandhed,88.435374,56.689342,73.356009,Female,Neutral,"3,47"
158,AF20HAS.JPG,natur_compressed.wav,positive,babble_99.wav,tortur_reversed.wav,luksus_reversed.wav,139,9,2.019443599972874,9123,1,2025-12-06_17-05-17,natur,86.734694,49.546485,56.122449,Female,Happy,"5,69"
115,AM30NES.JPG,frygtsom_compressed.wav,negative,babble_27.wav,vandal_reversed.wav,giftig_reversed.wav,140,2,1.906551300024148,9123,1,2025-12-06_17-05-17,frygtsom,25.510204,71.768707,41.269841,Male,Neutral,"3,58"
66,AF30NES.JPG,SILENCE,no-prime,babble_71.wav,fængsel_reversed.wav,poesi_reversed.wav,141,5,0.9119973999913782,9123,1,2025-12-06_17-05-17,SILENCE,,,,Female,Neutral,"3,86"
184,AF16ANS.JPG,bombe_compressed.wav,negative,babble_23.wav,redning_reversed.wav,tilfreds_reversed.wav,142,1,0.7098806999856606,9123,1,2025-12-06_17-05-17,bombe,23.809524,81.06576,51.473923,Female,Angry,"1,95"
157,AF01NES.JPG,blomstre_compressed.wav,positive,babble_31.wav,sexet_reversed.wav,dollar_reversed.wav,143,4,1.851056499988772,9123,1,2025-12-06_17-05-17,blomstre,82.312925,57.029478,62.698413,Female,Neutral,"3,81"
48,AF35ANS.JPG,forår_compressed.wav,positive,babble_44.wav,blodig_reversed.wav,opstemt_reversed.wav,144,2,0.3980559000046924,9123,1,2025-12-06_17-05-17,forår,87.981859,64.285714,70.975057,Female,Angry,"2,76"
111,AF08HAS.JPG,SILENCE,no-prime,babble_25.wav,mave_reversed.wav,sindssyg_reversed.wav,145,9,0.7313137999735773,9123,1,2025-12-06_17-05-17,SILENCE,,,,Female,Happy,"5,29"
193,AF19HAS.JPG,intim_compressed.wav,positive,babble_99.wav,maling_reversed.wav,tumor_reversed.wav,146,9,0.6377343999920413,9123,1,2025-12-06_17-05-17,intim,86.281179,79.138322,66.439909,Female,Happy,"6,10"
105,AM32NES.JPG,lækker_compressed.wav,positive,babble_30.wav,måned_reversed.wav,fremskridt_reversed.wav,147,2,0.947558999992907,9123,1,2025-12-06_17-05-17,lækker,85.034014,60.544218,64.399093,Male,Neutral,"3,29"
14,AF27HAS.JPG,patent_compressed.wav,neutral,babble_41.wav,latter_reversed.wav,varme_reversed.wav,148,8,0.6152673999895342,9123,1,2025-12-06_17-05-17,patent,59.977324,39.68254,55.555556,Female,Happy,"6,10"
34,AM08ANS.JPG,luksus_compressed.wav,positive,babble_64.wav,sindssyg_reversed.wav,tortur_reversed.wav,149,2,0.6472833000007086,9123,1,2025-12-06_17-05-17,luksus,89.342404,53.854875,72.562358,Male,Angry,"2,58"
73,AM12NES.JPG,redning_compressed.wav,positive,babble_17.wav,brutal_reversed.wav,leder_reversed.wav,150,4,0.4697227000142447,9123,1,2025-12-06_17-05-17,redning,87.301587,74.036281,73.129252,Male,Neutral,"3,87"
42,AM06NES.JPG,sollys_compressed.wav,positive,babble_89.wav,sygdom_reversed.wav,papir_reversed.wav,151,2,0.5297737999935634,9123,1,2025-12-06_17-05-17,sollys,87.981859,69.160998,63.8322,Male,Neutral,"3,83"
20,AM23HAS.JPG,SILENCE,no-prime,babble_37.wav,fjollet_reversed.wav,violin_reversed.wav,152,8,0.4138574000098742,9123,1,2025-12-06_17-05-17,SILENCE,,,,Male,Happy,"5,67"
110,AM17NES.JPG,stjerne_compressed.wav,positive,babble_77.wav,sandhed_reversed.wav,opstemt_reversed.wav,153,2,1.2734884000383315,9123,1,2025-12-06_17-05-17,stjerne,82.426304,66.099773,53.061224,Male,Neutral,"3,61"
6,AF20ANS.JPG,SILENCE,no-prime,babble_16.wav,misbrug_reversed.wav,taxa_reversed.wav,154,1,0.7447245999937877,9123,1,2025-12-06_17-05-17,SILENCE,,,,Female,Angry,"2,28"
183,AM15HAS.JPG,bifald_compressed.wav,positive,babble_82.wav,mave_reversed.wav,patent_reversed.wav,155,8,0.503371300001163,9123,1,2025-12-06_17-05-17,bifald,85.034014,65.759637,73.469388,Male,Happy,"5,18"
75,AM29HAS.JPG,intim_compressed.wav,positive,babble_71.wav,plakat_reversed.wav,søsyg_reversed.wav,156,8,0.5701169999665581,9123,1,2025-12-06_17-05-17,intim,86.281179,79.138322,66.439909,Male,Happy,"5,45"
82,AM04HAS.JPG,SILENCE,no-prime,babble_21.wav,dæmpet_reversed.wav,succes_reversed.wav,157,9,0.6492085999925621,9123,1,2025-12-06_17-05-17,SILENCE,,,,Male,Happy,"5,80"
26,AM35ANS.JPG,SILENCE,no-prime,babble_6.wav,metal_reversed.wav,kujon_reversed.wav,158,3,0.3032464000280015,9123,1,2025-12-06_17-05-17,SILENCE,,,,Male,Angry,"2,43"
81,AM25NES.JPG,sindssyg_compressed.wav,negative,babble_65.wav,djævel_reversed.wav,væmmes_reversed.wav,159,2,0.2858046000474132,9123,1,2025-12-06_17-05-17,sindssyg,32.312925,66.099773,46.712018,Male,Neutral,"4,10"
44,AM05NES.JPG,hårnål_compressed.wav,neutral,babble_82.wav,slave_reversed.wav,rædsel_reversed.wav,160,2,0.7529085999703966,9123,1,2025-12-06_17-05-17,hårnål,59.637188,37.07483,57.256236,Male,Neutral,"3,53"
68,AM33NES.JPG,SILENCE,no-prime,babble_48.wav,konge_reversed.wav,venlig_reversed.wav,161,2,1.3047498000087216,9123,1,2025-12-06_17-05-17,SILENCE,,,,Male,Neutral,"3,55"
90,AM34ANS.JPG,afskyr_compressed.wav,negative,babble_38.wav,hånlig_reversed.wav,kande_reversed.wav,162,1,0.9189363999757916,9123,1,2025-12-06_17-05-17,afskyr,24.603175,68.707483,66.099773,Male,Angry,"2,69"
185,AF17NES.JPG,forår_compressed.wav,positive,babble_43.wav,fiasko_reversed.wav,kedel_reversed.wav,163,4,0.5632426000083797,9123,1,2025-12-06_17-05-17,forår,87.981859,64.285714,70.975057,Female,Neutral,"3,84"
179,AM02HAS.JPG,opstemt_compressed.wav,positive,babble_89.wav,glæde_reversed.wav,grimme_reversed.wav,164,7,0.9005739000276662,9123,1,2025-12-06_17-05-17,opstemt,84.46712,70.408163,62.698413,Male,Happy,"5,31"
93,AM03ANS.JPG,rotte_compressed.wav,negative,babble_58.wav,bygning_reversed.wav,vinde_reversed.wav,165,1,0.3330882000154815,9123,1,2025-12-06_17-05-17,rotte,34.240363,56.122449,51.587302,Male,Angry,"1,64"
123,AF18HAS.JPG,drukne_compressed.wav,negative,babble_75.wav,trofæ_reversed.wav,taxa_reversed.wav,166,9,0.5457816999987699,9123,1,2025-12-06_17-05-17,drukne,21.768707,74.489796,32.426304,Female,Happy,"5,97"
28,AF31ANS.JPG,SILENCE,no-prime,babble_68.wav,marked_reversed.wav,forfald_reversed.wav,167,4,1.0964309999835675,9123,1,2025-12-06_17-05-17,SILENCE,,,,Female,Angry,"2,38"
61,AF12HAS.JPG,jubel_compressed.wav,positive,babble_28.wav,varme_reversed.wav,dæmpet_reversed.wav,168,5,1.0958345999824814,9123,1,2025-12-06_17-05-17,jubel,91.836735,69.387755,68.027211,Female,Happy,"4,61"
8,AF28HAS.JPG,slagtning_compressed.wav,negative,babble_28.wav,misbrug_reversed.wav,kontor_reversed.wav,169,7,0.123454499989748,9123,1,2025-12-06_17-05-17,slagtning,18.594104,76.75737,43.310658,Female,Happy,"5,36"
126,AM14HAS.JPG,ønske_compressed.wav,positive,babble_93.wav,kedel_reversed.wav,kugle_reversed.wav,170,8,0.7974884000141174,9123,1,2025-12-06_17-05-17,ønske,87.188209,83.333333,73.582766,Male,Happy,"5,03"
152,AF01HAS.JPG,SILENCE,no-prime,babble_5.wav,fjollet_reversed.wav,nonsens_reversed.wav,171,9,0.6931088999845088,9123,1,2025-12-06_17-05-17,SILENCE,,,,Female,Happy,"5,81"
11,AF31NES.JPG,tilfreds_compressed.wav,positive,babble_47.wav,banner_reversed.wav,tilfreds_reversed.wav,172,3,1.7292286999872886,9123,1,2025-12-06_17-05-17,tilfreds,90.022676,56.00907,69.614512,Female,Neutral,"4,12"
87,AF21NES.JPG,flirte_compressed.wav,positive,babble_3.wav,rabies_reversed.wav,voldtægt_reversed.wav,173,2,0.6087454000371508,9123,1,2025-12-06_17-05-17,flirte,85.260771,78.344671,70.748299,Female,Neutral,"3,67"
13,AM29NES.JPG,tumor_compressed.wav,negative,babble_49.wav,rotte_reversed.wav,regnbue_reversed.wav,174,5,0.5759101999574341,9123,1,2025-12-06_17-05-17,tumor,26.75737,73.809524,40.589569,Male,Neutral,"3,74"
83,AM16NES.JPG,engel_compressed.wav,positive,babble_47.wav,sejre_reversed.wav,taber_reversed.wav,175,4,0.8606784000294283,9123,1,2025-12-06_17-05-17,engel,85.37415,54.761905,56.349206,Male,Neutral,"3,29"
18,AM12HAS.JPG,ankel_compressed.wav,neutral,babble_82.wav,finger_reversed.wav,sæde_reversed.wav,176,8,0.6238968999823555,9123,1,2025-12-06_17-05-17,ankel,59.750567,47.165533,54.081633,Male,Happy,"5,34"
23,AF19ANS.JPG,SILENCE,no-prime,babble_41.wav,boble_reversed.wav,kugle_reversed.wav,177,1,0.5572838999796659,9123,1,2025-12-06_17-05-17,SILENCE,,,,Female,Angry,"2,79"
84,AM10NES.JPG,bombe_compressed.wav,negative,babble_2.wav,diamant_reversed.wav,motor_reversed.wav,178,4,0.9889756999909878,9123,1,2025-12-06_17-05-17,bombe,23.809524,81.06576,51.473923,Male,Neutral,"3,89"
39,AF02ANS.JPG,statue_compressed.wav,neutral,babble_12.wav,rædsel_reversed.wav,bygning_reversed.wav,179,1,0.935085499950219,9123,1,2025-12-06_17-05-17,statue,58.61678,39.229025,56.122449,Female,Angry,"2,67"
155,AF29NES.JPG,metal_compressed.wav,neutral,babble_51.wav,kage_reversed.wav,rabies_reversed.wav,180,5,0.567769400018733,9123,1,2025-12-06_17-05-17,metal,56.122449,42.970522,60.997732,Female,Neutral,"3,83"
76,AM08HAS.JPG,sikker_compressed.wav,positive,babble_56.wav,hader_reversed.wav,boble_reversed.wav,181,9,0.754683599981945,9123,1,2025-12-06_17-05-17,sikker,85.827664,35.600907,67.23356,Male,Happy,"5,86"
134,AF33HAS.JPG,engel_compressed.wav,positive,babble_4.wav,blomstre_reversed.wav,vandal_reversed.wav,182,9,0.7065758000244386,9123,1,2025-12-06_17-05-17,engel,85.37415,54.761905,56.349206,Female,Happy,"6,33"
56,AF22NES.JPG,rigdom_compressed.wav,positive,babble_57.wav,gidsel_reversed.wav,oprør_reversed.wav,183,3,0.7595389000489376,9123,1,2025-12-06_17-05-17,rigdom,87.301587,69.954649,76.417234,Female,Neutral,"3,72"
96,AF06NES.JPG,morder_compressed.wav,negative,babble_36.wav,venlig_reversed.wav,sæde_reversed.wav,184,5,0.5350153000326827,9123,1,2025-12-06_17-05-17,morder,17.346939,84.693878,42.743764,Female,Neutral,"4,31"
136,AF33ANS.JPG,grimme_compressed.wav,negative,babble_74.wav,respekt_reversed.wav,nonsens_reversed.wav,185,2,0.595825300028082,9123,1,2025-12-06_17-05-17,grimme,27.55102,60.997732,48.29932,Female,Angry,"3,55"
35,AF27NES.JPG,penge_compressed.wav,positive,babble_1.wav,skyldig_reversed.wav,avis_reversed.wav,186,4,0.5997510000015609,9123,1,2025-12-06_17-05-17,penge,86.054422,64.62585,70.861678,Female,Neutral,"3,86"
5,AF11HAS.JPG,nonsens_compressed.wav,neutral,babble_44.wav,fedme_reversed.wav,oprør_reversed.wav,187,8,1.0810650999774225,9123,1,2025-12-06_17-05-17,nonsens,52.267574,47.278912,55.555556,Female,Happy,"6,24"
17,AM19HAS.JPG,SILENCE,no-prime,babble_87.wav,natur_reversed.wav,sikker_reversed.wav,188,9,0.6101298999856226,9123,1,2025-12-06_17-05-17,SILENCE,,,,Male,Happy,"5,26"
72,AF11ANS.JPG,bryllup_compressed.wav,positive,babble_5.wav,knude_reversed.wav,forfald_reversed.wav,189,2,2.754693299997598,9123,1,2025-12-06_17-05-17,bryllup,88.662132,67.687075,75.736961,Female,Angry,"2,24"
62,AM20ANS.JPG,pjece_compressed.wav,neutral,babble_15.wav,museum_reversed.wav,ørken_reversed.wav,190,3,1.854544499947224,9123,1,2025-12-06_17-05-17,pjece,54.30839,41.043084,52.494331,Male,Angry,"2,90"
163,AM02NES.JPG,grusom_compressed.wav,negative,babble_36.wav,hånlig_reversed.wav,ketchup_reversed.wav,191,1,0.5017639999859966,9123,1,2025-12-06_17-05-17,grusom,22.335601,64.399093,48.072562,Male,Neutral,"3,56"
97,AF05HAS.JPG,modgang_compressed.wav,negative,babble_72.wav,plakat_reversed.wav,nonne_reversed.wav,192,7,1.2489094999618828,9123,1,2025-12-06_17-05-17,modgang,27.777778,53.968254,47.845805,Female,Happy,"5,78"
173,AM28ANS.JPG,vinde_compressed.wav,positive,babble_92.wav,mester_reversed.wav,viden_reversed.wav,193,1,0.1589467999874614,9123,1,2025-12-06_17-05-17,vinde,95.011338,87.528345,83.786848,Male,Angry,"2,21"
99,AM14HAS.JPG,fjollet_compressed.wav,positive,babble_87.wav,magisk_reversed.wav,pjece_reversed.wav,-1,8,1.603834600013215,7,1,2025-11-30_16-45-41,fjollet,84.013605,66.666667,68.027211,Male,Happy,"5,03"
30,AM15ANS.JPG,pude_compressed.wav,positive,babble_88.wav,gidsel_reversed.wav,forpint_reversed.wav,-1,3,0.7642392999841832,7,1,2025-11-30_16-45-41,pude,89.795918,33.673469,51.70068,Male,Angry,"2,08"
67,AM18HAS.JPG,banner_compressed.wav,neutral,babble_71.wav,redskab_reversed.wav,putte_reversed.wav,-1,8,1.665777599962894,7,1,2025-11-30_16-45-41,banner,61.22449,43.424036,54.421769,Male,Happy,"5,26"
35,AM08ANS.JPG,humor_compressed.wav,positive,babble_89.wav,dæmpet_reversed.wav,rådden_reversed.wav,-1,4,0.7115205000154674,7,1,2025-11-30_16-45-41,humor,97.052154,62.358277,68.93424,Male,Angry,"2,58"
42,AF26HAS.JPG,lærer_compressed.wav,neutral,babble_80.wav,pervers_reversed.wav,kontor_reversed.wav,-1,8,1.1801943999598734,7,1,2025-11-30_16-45-41,lærer,64.399093,45.918367,57.936508,Female,Happy,"5,92"
122,AM04HAS.JPG,kysse_compressed.wav,positive,babble_95.wav,brænde_reversed.wav,kande_reversed.wav,-1,8,0.8407506999792531,7,1,2025-11-30_16-45-41,kysse,93.650794,82.993197,78.571429,Male,Happy,"5,80"
10,AF08ANS.JPG,sæde_compressed.wav,neutral,babble_17.wav,vindue_reversed.wav,plakat_reversed.wav,0,4,1.6274576000287198,7,1,2025-11-30_16-45-41,sæde,56.122449,33.446712,54.875283,Female,Angry,"3,00"
40,AF21NES.JPG,grusom_compressed.wav,negative,babble_1.wav,diamant_reversed.wav,lækker_reversed.wav,1,4,0.8155619999743067,7,1,2025-11-30_16-45-41,grusom,22.335601,64.399093,48.072562,Female,Neutral,"3,67"
52,AF01HAS.JPG,museum_compressed.wav,neutral,babble_77.wav,spænding_reversed.wav,enhed_reversed.wav,2,7,1.7808514999924228,7,1,2025-11-30_16-45-41,museum,62.811791,40.816327,60.31746,Female,Happy,"5,81"
159,AM16NES.JPG,skyldig_compressed.wav,negative,babble_99.wav,viden_reversed.wav,bygning_reversed.wav,3,4,1.327153799997177,7,1,2025-11-30_16-45-41,skyldig,29.818594,68.480726,35.034014,Male,Neutral,"3,29"
86,AM07NES.JPG,boble_compressed.wav,neutral,babble_28.wav,krise_reversed.wav,ledning_reversed.wav,4,3,3.223838899983093,7,1,2025-11-30_16-45-41,boble,55.442177,44.671202,51.814059,Male,Neutral,"3,57"
136,AF09NES.JPG,feber_compressed.wav,negative,babble_91.wav,kugle_reversed.wav,genert_reversed.wav,5,4,0.5160333999665454,7,1,2025-11-30_16-45-41,feber,31.292517,48.639456,39.909297,Female,Neutral,"3,63"
43,AM01NES.JPG,søsyg_compressed.wav,negative,babble_79.wav,frihed_reversed.wav,finger_reversed.wav,6,3,1.519921500002965,7,1,2025-11-30_16-45-41,søsyg,23.24263,65.759637,38.662132,Male,Neutral,"3,91"
137,AM31ANS.JPG,forpint_compressed.wav,negative,babble_59.wav,ketchup_reversed.wav,vindue_reversed.wav,7,2,0.3277288999524899,7,1,2025-11-30_16-45-41,forpint,24.036281,60.430839,39.115646,Male,Angry,"2,36"
177,AF19NES.JPG,penge_compressed.wav,positive,babble_91.wav,taber_reversed.wav,gade_reversed.wav,8,5,0.1545374999986961,7,1,2025-11-30_16-45-41,penge,86.054422,64.62585,70.861678,Female,Neutral,"3,64"
197,AM22NES.JPG,blodig_compressed.wav,negative,babble_46.wav,traume_reversed.wav,himlen_reversed.wav,9,4,0.1762461999896913,7,1,2025-11-30_16-45-41,blodig,32.879819,72.675737,44.897959,Male,Neutral,"3,72"
168,AF13HAS.JPG,ærlig_compressed.wav,positive,babble_81.wav,måned_reversed.wav,putte_reversed.wav,10,8,0.438999900012277,7,1,2025-11-30_16-45-41,ærlig,87.301587,60.31746,70.748299,Female,Happy,"5,66"
174,AF10ANS.JPG,taber_compressed.wav,negative,babble_52.wav,viden_reversed.wav,jubel_reversed.wav,11,2,1.0853995000361465,7,1,2025-11-30_16-45-41,taber,25.510204,56.122449,34.240363,Female,Angry,"2,26"
147,AM24HAS.JPG,passion_compressed.wav,positive,babble_2.wav,hånlig_reversed.wav,kærtegn_reversed.wav,12,8,0.2402363000437617,7,1,2025-11-30_16-45-41,passion,91.043084,82.312925,69.501134,Male,Happy,"5,77"
153,AM32HAS.JPG,kujon_compressed.wav,negative,babble_47.wav,drukne_reversed.wav,gratis_reversed.wav,13,8,0.936776100017596,7,1,2025-11-30_16-45-41,kujon,31.06576,46.145125,32.086168,Male,Happy,"5,79"
87,AM18ANS.JPG,ærlig_compressed.wav,positive,babble_99.wav,grusom_reversed.wav,leder_reversed.wav,14,3,0.8410683000111021,7,1,2025-11-30_16-45-41,ærlig,87.301587,60.31746,70.748299,Male,Angry,"1,87"
13,AF17NES.JPG,dæmon_compressed.wav,negative,babble_73.wav,bange_reversed.wav,metal_reversed.wav,15,4,1.208034899958875,7,1,2025-11-30_16-45-41,dæmon,23.922902,76.643991,55.442177,Female,Neutral,"3,84"
45,AF21ANS.JPG,hader_compressed.wav,negative,babble_86.wav,ledning_reversed.wav,krise_reversed.wav,16,2,0.4627419000025838,7,1,2025-11-30_16-45-41,hader,24.036281,78.798186,57.256236,Female,Angry,"2,28"
55,AM03HAS.JPG,musik_compressed.wav,positive,babble_80.wav,borddug_reversed.wav,respekt_reversed.wav,17,8,0.8465059999725781,7,1,2025-11-30_16-45-41,musik,92.176871,60.31746,72.44898,Male,Happy,"5,17"
94,AF23ANS.JPG,SILENCE,no-prime,babble_12.wav,banner_reversed.wav,violin_reversed.wav,18,2,2.9915898999897763,7,1,2025-11-30_16-45-41,SILENCE,,,,Female,Angry,"2,54"
162,AF29HAS.JPG,SILENCE,no-prime,babble_48.wav,taber_reversed.wav,marked_reversed.wav,19,7,0.5796306999982335,7,1,2025-11-30_16-45-41,SILENCE,,,,Female,Happy,"5,48"
157,AM29ANS.JPG,SILENCE,no-prime,babble_14.wav,salat_reversed.wav,kedel_reversed.wav,20,2,0.1132450000150129,7,1,2025-11-30_16-45-41,SILENCE,,,,Male,Angry,"1,67"
133,AM08NES.JPG,smerte_compressed.wav,negative,babble_89.wav,spise_reversed.wav,lærer_reversed.wav,21,5,0.5689804999856278,7,1,2025-11-30_16-45-41,smerte,24.14966,73.696145,42.063492,Male,Neutral,"3,83"
51,AF32NES.JPG,avis_compressed.wav,neutral,babble_69.wav,kontor_reversed.wav,vindue_reversed.wav,22,4,0.3982275999733247,7,1,2025-11-30_16-45-41,avis,58.276644,45.918367,59.637188,Female,Neutral,"3,79"
105,AM28ANS.JPG,måned_compressed.wav,neutral,babble_68.wav,flirte_reversed.wav,maling_reversed.wav,23,1,1.4253502000356093,7,1,2025-11-30_16-45-41,måned,58.390023,45.69161,54.988662,Male,Angry,"2,21"
76,AF02ANS.JPG,lækker_compressed.wav,positive,babble_62.wav,fjendtlig_reversed.wav,blomstre_reversed.wav,24,2,1.1165952000301331,7,1,2025-11-30_16-45-41,lækker,85.034014,60.544218,64.399093,Female,Angry,"2,67"
107,AM19ANS.JPG,spise_compressed.wav,positive,babble_94.wav,mave_reversed.wav,natur_reversed.wav,25,3,0.7535178999532945,7,1,2025-11-30_16-45-41,spise,84.693878,64.512472,63.492063,Male,Angry,"2,95"
63,AM01ANS.JPG,skuffe_compressed.wav,negative,babble_77.wav,oprørt_reversed.wav,sandhed_reversed.wav,26,3,0.9885270999511704,7,1,2025-11-30_16-45-41,skuffe,27.097506,55.782313,37.301587,Male,Angry,"2,83"
79,AF12ANS.JPG,beundret_compressed.wav,positive,babble_64.wav,lærer_reversed.wav,rabies_reversed.wav,27,4,1.068183300027158,7,1,2025-11-30_16-45-41,beundret,87.755102,69.274376,85.37415,Female,Angry,"3,16"
39,AF33NES.JPG,natur_compressed.wav,positive,babble_10.wav,albue_reversed.wav,rædsel_reversed.wav,28,4,0.3235257999622263,7,1,2025-11-30_16-45-41,natur,86.734694,49.546485,56.122449,Female,Neutral,"3,33"
152,AF06NES.JPG,flirte_compressed.wav,positive,babble_82.wav,gade_reversed.wav,selvmord_reversed.wav,29,5,0.299653300025966,7,1,2025-11-30_16-45-41,flirte,85.260771,78.344671,70.748299,Female,Neutral,"4,31"
115,AF07HAS.JPG,SILENCE,no-prime,babble_91.wav,varme_reversed.wav,spise_reversed.wav,30,8,1.294220999989193,7,1,2025-11-30_16-45-41,SILENCE,,,,Female,Happy,"5,97"
53,AM06ANS.JPG,kage_compressed.wav,positive,babble_83.wav,violin_reversed.wav,beskidt_reversed.wav,31,1,1.4685415999847464,7,1,2025-11-30_16-45-41,kage,82.312925,56.689342,58.503401,Male,Angry,"2,42"
100,AM34HAS.JPG,SILENCE,no-prime,babble_63.wav,avis_reversed.wav,spænding_reversed.wav,32,8,2.652770899992902,7,1,2025-11-30_16-45-41,SILENCE,,,,Male,Happy,"5,50"
3,AF24NES.JPG,røver_compressed.wav,negative,babble_88.wav,himlen_reversed.wav,feber_reversed.wav,33,3,1.423489999957383,7,1,2025-11-30_16-45-41,røver,29.591837,63.718821,41.043084,Female,Neutral,"3,74"
2,AF22ANS.JPG,selvmord_compressed.wav,negative,babble_61.wav,tortur_reversed.wav,konge_reversed.wav,34,3,0.991945699963253,7,1,2025-11-30_16-45-41,selvmord,14.172336,64.965986,40.589569,Female,Angry,"2,64"
196,AM07ANS.JPG,skuffe_compressed.wav,negative,babble_37.wav,leder_reversed.wav,rædsel_reversed.wav,35,1,2.323010299995076,7,1,2025-11-30_16-45-41,skuffe,27.097506,55.782313,37.301587,Male,Angry,"2,14"
132,AF33HAS.JPG,sejre_compressed.wav,positive,babble_91.wav,opstemt_reversed.wav,ensom_reversed.wav,36,8,0.9994715999928304,7,1,2025-11-30_16-45-41,sejre,88.435374,65.53288,79.138322,Female,Happy,"6,33"
189,AF07ANS.JPG,frygtsom_compressed.wav,negative,babble_63.wav,museum_reversed.wav,himmel_reversed.wav,37,1,0.8002632000134327,7,1,2025-11-30_16-45-41,frygtsom,25.510204,71.768707,41.269841,Female,Angry,"2,44"
117,AF02HAS.JPG,rædsel_compressed.wav,negative,babble_76.wav,lækker_reversed.wav,skuffe_reversed.wav,38,9,1.1463619999703951,7,1,2025-11-30_16-45-41,rædsel,31.292517,81.746032,52.494331,Female,Happy,"6,08"
129,AF18HAS.JPG,lærer_compressed.wav,neutral,babble_76.wav,frihed_reversed.wav,oprørt_reversed.wav,39,7,0.6205287000047974,7,1,2025-11-30_16-45-41,lærer,64.399093,45.918367,57.936508,Female,Happy,"5,97"
110,AF04HAS.JPG,sygdom_compressed.wav,negative,babble_92.wav,forpint_reversed.wav,dollar_reversed.wav,40,7,1.1563895999570375,7,1,2025-11-30_16-45-41,sygdom,25.510204,63.605442,43.537415,Female,Happy,"5,56"
148,AM23HAS.JPG,kande_compressed.wav,neutral,babble_0.wav,traume_reversed.wav,cirkel_reversed.wav,41,8,0.3878048999467864,7,1,2025-11-30_16-45-41,kande,59.410431,43.99093,57.256236,Male,Happy,"5,67"
